anteil_positiv_tests,region,DatumDesMittwochs,Alter,typ,logit_anteil_positiv_tests,dunkelziffer_aus_posrate_logit
0.904097079202236,Bremen,2022-10-19,0-14,alterspezifisch,2.24360030499645,1.86119902322049
0.260310211831721,Hamburg,2022-10-19,0-14,alterspezifisch,-1.04435685088885,1.23927145309157
0.455451636445293,Hesse,2022-10-19,0-14,alterspezifisch,-0.178667226170085,1.40301940334191
0.325262087887375,Mecklenburg Western Pomerania,2022-10-19,0-14,alterspezifisch,-0.729693055508069,1.29879111237862
0.45148550240479,Lower Saxony,2022-10-19,0-14,alterspezifisch,-0.194670448219417,1.39999234291153
0.404280246007441,Northrhine-Westphalia,2022-10-19,0-14,alterspezifisch,-0.387662029345563,1.3634873705489
0.518587061188721,Rhineland Palatinate,2022-10-19,0-14,alterspezifisch,0.0743825208401978,1.4508845691024
0.387731787845438,Saarland,2022-10-19,0-14,alterspezifisch,-0.456856609513611,1.35039899528434
0.385790697674419,Saxony,2022-10-19,0-14,alterspezifisch,-0.465040764927349,1.34885093621644
0.22972951751214,Saxony-Anhalt,2022-10-19,0-14,alterspezifisch,-1.20983912305996,1.20796995415124
0.488364785553047,Schleswig Holstein,2022-10-19,0-14,alterspezifisch,-0.0465492613427092,1.42800993726307
0.589210251705751,Thuringia,2022-10-19,0-14,alterspezifisch,0.36070156152569,1.50504272774399
0.282829540891995,Baden-Württemberg,2022-10-19,15-34,alterspezifisch,-0.930469164519111,1.26081367176822
0.312879334076162,Bavaria,2022-10-19,15-34,alterspezifisch,-0.786692316532861,1.28800952057934
0.137484678421068,Berlin,2022-10-19,15-34,alterspezifisch,-1.8363404316643,1.08946523585057
0.357940177836392,Brandenburg,2022-10-19,15-34,alterspezifisch,-0.58431560886698,1.32628971952416
0.917311016398534,Bremen,2022-10-19,15-34,alterspezifisch,2.40636019805087,1.89198557547851
0.292846959343199,Hamburg,2022-10-19,15-34,alterspezifisch,-0.881596957834438,1.27005800534959
0.496023250578194,Hesse,2022-10-19,15-34,alterspezifisch,-0.0159073331156696,1.43380595559993
0.361944782336245,Mecklenburg Western Pomerania,2022-10-19,15-34,alterspezifisch,-0.566933162453654,1.32957766463664
0.492023038098006,Lower Saxony,2022-10-19,15-34,alterspezifisch,-0.0319105551650018,1.43077889516955
0.444010268462146,Northrhine-Westphalia,2022-10-19,15-34,alterspezifisch,-0.224902136291148,1.39427392280691
0.559009322387644,Rhineland Palatinate,2022-10-19,15-34,alterspezifisch,0.237142413894613,1.48167112136042
0.427001220181308,Saarland,2022-10-19,15-34,alterspezifisch,-0.294096716459196,1.38118554754236
0.425,Saxony,2022-10-19,15-34,alterspezifisch,-0.302280871872933,1.37963748847446
0.259786363133505,Saxony-Anhalt,2022-10-19,15-34,alterspezifisch,-1.04707923000555,1.23875650640926
0.529020005893717,Schleswig Holstein,2022-10-19,15-34,alterspezifisch,0.116210631711707,1.45879648952109
0.627956813281675,Thuringia,2022-10-19,15-34,alterspezifisch,0.523461454580105,1.535829280002
0.357971069996119,Baden-Württemberg,2022-10-19,35-59,alterspezifisch,-0.584181191917345,1.32631514491838
0.39164462640737,Bavaria,2022-10-19,35-59,alterspezifisch,-0.440404343931095,1.3535109937295
0.183913853731956,Berlin,2022-10-19,35-59,alterspezifisch,-1.49005245906254,1.15496670900072
0.440772465865475,Brandenburg,2022-10-19,35-59,alterspezifisch,-0.238027636265214,1.39179119267431
0.940062734444387,Bremen,2022-10-19,35-59,alterspezifisch,2.75264817065263,1.95748704862866
0.369279505027069,Hamburg,2022-10-19,35-59,alterspezifisch,-0.535308985232673,1.33555947849974
0.581851989408988,Hesse,2022-10-19,35-59,alterspezifisch,0.330380639486096,1.49930742875008
0.44506140913032,Mecklenburg Western Pomerania,2022-10-19,35-59,alterspezifisch,-0.220645189851888,1.39507913778679
0.577953377883889,Lower Saxony,2022-10-19,35-59,alterspezifisch,0.314377417436764,1.4962803683197
0.530309252187069,Northrhine-Westphalia,2022-10-19,35-59,alterspezifisch,0.121385836310618,1.45977539595707
0.641856355663939,Rhineland Palatinate,2022-10-19,35-59,alterspezifisch,0.583430386496379,1.54717259451058
0.513044853067537,Saarland,2022-10-19,35-59,alterspezifisch,0.0521912561425697,1.44668702069251
0.511,Saxony,2022-10-19,35-59,alterspezifisch,0.0440071007288324,1.44513896162462
0.331636819231823,Saxony-Anhalt,2022-10-19,35-59,alterspezifisch,-0.700791257403783,1.30425797955941
0.613606746896617,Schleswig Holstein,2022-10-19,35-59,alterspezifisch,0.462498604313473,1.52429796267124
0.704693556331978,Thuringia,2022-10-19,35-59,alterspezifisch,0.869749427181871,1.60133075315216
0.283660047552677,Baden-Württemberg,2022-10-19,60-79,alterspezifisch,-0.926378342696373,1.26158746374769
0.313759475409836,Bavaria,2022-10-19,60-79,alterspezifisch,-0.782601494710124,1.2887833125588
0.137970498666119,Berlin,2022-10-19,60-79,alterspezifisch,-1.83224960984157,1.09023902783003
0.358880871809578,Brandenburg,2022-10-19,60-79,alterspezifisch,-0.580224787044243,1.32706351150362
0.917620782186697,Bremen,2022-10-19,60-79,alterspezifisch,2.41045101987361,1.89275936745797
0.293694835218888,Hamburg,2022-10-19,60-79,alterspezifisch,-0.8775061360117,1.27083179732905
0.497045906550011,Hesse,2022-10-19,60-79,alterspezifisch,-0.0118165112929322,1.43457974757939
0.362890052356021,Mecklenburg Western Pomerania,2022-10-19,60-79,alterspezifisch,-0.562842340630916,1.3303514566161
0.493045515186734,Lower Saxony,2022-10-19,60-79,alterspezifisch,-0.027819733342265,1.43155268714901
0.445020379756163,Northrhine-Westphalia,2022-10-19,60-79,alterspezifisch,-0.220811314468411,1.39504771478637
0.560017538406165,Rhineland Palatinate,2022-10-19,60-79,alterspezifisch,0.24123323571735,1.48244491333988
0.428002423964492,Saarland,2022-10-19,60-79,alterspezifisch,-0.290005894636459,1.38195933952182
0.426,Saxony,2022-10-19,60-79,alterspezifisch,-0.298190050050196,1.38041128045392
0.260573790253143,Saxony-Anhalt,2022-10-19,60-79,alterspezifisch,-1.04298840818281,1.23953029838872
0.530039143810958,Schleswig Holstein,2022-10-19,60-79,alterspezifisch,0.120301453534444,1.45957028150055
0.628912038588889,Thuringia,2022-10-19,60-79,alterspezifisch,0.527552276402843,1.53660307198147
0.230843860535624,Baden-Württemberg,2022-10-19,>=80,alterspezifisch,-1.20355243754974,1.20915910074232
0.25735234215886,Bavaria,2022-10-19,>=80,alterspezifisch,-1.05977558956349,1.23635494955344
0.108184255422861,Berlin,2022-10-19,>=80,alterspezifisch,-2.10942370469493,1.03781066482467
0.297883080092712,Brandenburg,2022-10-19,>=80,alterspezifisch,-0.857398881897609,1.27463514849826
0.894095696659645,Bremen,2022-10-19,>=80,alterspezifisch,2.13327692502024,1.84033100445261
0.239635258358663,Hamburg,2022-10-19,>=80,alterspezifisch,-1.15468023086507,1.21840343432369
0.428251001335114,Hesse,2022-10-19,>=80,alterspezifisch,-0.288990606146298,1.38215138457403
0.301531322505801,Mecklenburg Western Pomerania,2022-10-19,>=80,alterspezifisch,-0.840016435484282,1.27792309361074
0.424337156575087,Lower Saxony,2022-10-19,>=80,alterspezifisch,-0.304993828195631,1.37912432414365
0.378014221754016,Northrhine-Westphalia,2022-10-19,>=80,alterspezifisch,-0.497985409321777,1.34261935178101
0.491015752308528,Rhineland Palatinate,2022-10-19,>=80,alterspezifisch,-0.0359408591360155,1.43001655033452
0.361887781856319,Saarland,2022-10-19,>=80,alterspezifisch,-0.567179989489824,1.32953097651646
0.36,Saxony,2022-10-19,>=80,alterspezifisch,-0.575364144903562,1.32798291744856
0.210791258477769,Saxony-Anhalt,2022-10-19,>=80,alterspezifisch,-1.32016250303618,1.18710193538336
0.460862068965517,Schleswig Holstein,2022-10-19,>=80,alterspezifisch,-0.156872641318922,1.40714191849519
0.562269582064766,Thuringia,2022-10-19,>=80,alterspezifisch,0.250378181549477,1.48417470897611
0.239182588279239,Baden-Württemberg,2022-10-26,0-14,alterspezifisch,-1.1571661690853,1.21793321119014
0.234150672834902,Bavaria,2022-10-26,0-14,alterspezifisch,-1.18502064041734,1.21266444920468
0.126321917899715,Berlin,2022-10-26,0-14,alterspezifisch,-1.93387842799129,1.07101561312896
0.285447729761818,Brandenburg,2022-10-26,0-14,alterspezifisch,-0.91759722189236,1.26324844072084
0.904048772556693,Bremen,2022-10-26,0-14,alterspezifisch,2.24304329597762,1.86109366319018
0.263327330680024,Hamburg,2022-10-26,0-14,alterspezifisch,-1.02874579256149,1.24222433450467
0.415919883361595,Hesse,2022-10-26,0-14,alterspezifisch,-0.339545505803041,1.37258876425662
0.308561051404895,Mecklenburg Western Pomerania,2022-10-26,0-14,alterspezifisch,-0.806855137490401,1.28419565876468
0.458986181702065,Lower Saxony,2022-10-26,0-14,alterspezifisch,-0.164424716277534,1.40571341945893
0.406900360984281,Northrhine-Westphalia,2022-10-26,0-14,alterspezifisch,-0.376794068040177,1.36554308005071
0.474999471699165,Rhineland Palatinate,2022-10-26,0-14,alterspezifisch,-0.100085577056684,1.41788337260086
0.365786666666667,Saarland,2022-10-26,0-14,alterspezifisch,-0.55033510024329,1.3327172409784
0.343708905902141,Saxony,2022-10-26,0-14,alterspezifisch,-0.646809336154968,1.31446883192806
0.256286558814712,Saxony-Anhalt,2022-10-26,0-14,alterspezifisch,-1.0653596121212,1.23529871389823
0.47900183059462,Schleswig Holstein,2022-10-26,0-14,alterspezifisch,-0.0840421090255997,1.4209180456869
0.577937565599964,Thuringia,2022-10-26,0-14,alterspezifisch,0.314312592936956,1.49626810655906
0.236218389761278,Baden-Württemberg,2022-10-26,15-34,alterspezifisch,-1.17352514036103,1.21483885966031
0.231229882175984,Bavaria,2022-10-26,15-34,alterspezifisch,-1.20137961169307,1.20957009767485
0.124527474521426,Berlin,2022-10-26,15-34,alterspezifisch,-1.95023739926702,1.06792126159913
0.282122778423854,Brandenburg,2022-10-26,15-34,alterspezifisch,-0.933956193168089,1.26015408919101
0.902620310285187,Bremen,2022-10-26,15-34,alterspezifisch,2.2266843247019,1.85799931166035
0.260166227905228,Hamburg,2022-10-26,15-34,alterspezifisch,-1.04510476383721,1.23912998297484
0.411951336831314,Hesse,2022-10-26,15-34,alterspezifisch,-0.35590447707877,1.36949441272679
0.305081820068486,Mecklenburg Western Pomerania,2022-10-26,15-34,alterspezifisch,-0.82321410876613,1.28110130723485
0.45492677101991,Lower Saxony,2022-10-26,15-34,alterspezifisch,-0.180783687553263,1.4026190679291
0.402958501665297,Northrhine-Westphalia,2022-10-26,15-34,alterspezifisch,-0.393153039315906,1.36244872852088
0.470921712342399,Rhineland Palatinate,2022-10-26,15-34,alterspezifisch,-0.116444548332413,1.41478902107103
0.362,Saarland,2022-10-26,15-34,alterspezifisch,-0.566694071519019,1.32962288944857
0.340028254768587,Saxony,2022-10-26,15-34,alterspezifisch,-0.663168307430696,1.31137448039823
0.253180928503501,Saxony-Anhalt,2022-10-26,15-34,alterspezifisch,-1.08171858339693,1.2322043623684
0.474920793707111,Schleswig Holstein,2022-10-26,15-34,alterspezifisch,-0.100401080301329,1.41782369415707
0.573942186573399,Thuringia,2022-10-26,15-34,alterspezifisch,0.297953621661227,1.49317375502923
0.306701457004095,Baden-Württemberg,2022-10-26,35-59,alterspezifisch,-0.815585882704123,1.2825442104949
0.300810700785112,Bavaria,2022-10-26,35-59,alterspezifisch,-0.84344035403616,1.27727544850944
0.169060810138341,Berlin,2022-10-26,35-59,alterspezifisch,-1.59229814161011,1.13562661243372
0.359849610793518,Brandenburg,2022-10-26,35-59,alterspezifisch,-0.576016935511181,1.3278594400256
0.929865399395953,Bremen,2022-10-26,35-59,alterspezifisch,2.5846235823588,1.92570466249494
0.334663916858749,Hamburg,2022-10-26,35-59,alterspezifisch,-0.687165506180306,1.30683533380943
0.500508694969021,Hesse,2022-10-26,35-59,alterspezifisch,0.00203478057813876,1.43719976356138
0.385735230977181,Mecklenburg Western Pomerania,2022-10-26,35-59,alterspezifisch,-0.465274851109221,1.34880665806944
0.544173424327579,Lower Saxony,2022-10-26,35-59,alterspezifisch,0.177155570103646,1.47032441876369
0.491197464169464,Northrhine-Westphalia,2022-10-26,35-59,alterspezifisch,-0.0352137816589974,1.43015407935547
0.560081963941188,Rhineland Palatinate,2022-10-26,35-59,alterspezifisch,0.241494709324496,1.48249437190562
0.448,Saarland,2022-10-26,35-59,alterspezifisch,-0.20875481386211,1.39732824028316
0.424279698815404,Saxony,2022-10-26,35-59,alterspezifisch,-0.305229049773788,1.37907983123282
0.326561293171026,Saxony-Anhalt,2022-10-26,35-59,alterspezifisch,-0.723779325740022,1.29990971320299
0.564031025262004,Schleswig Holstein,2022-10-26,35-59,alterspezifisch,0.25753817735558,1.48552904499166
0.658337178185845,Thuringia,2022-10-26,35-59,alterspezifisch,0.655892879318136,1.56087910586382
0.227676531625011,Baden-Württemberg,2022-10-26,60-79,alterspezifisch,-1.22147756208024,1.20576850633523
0.222815788456334,Bavaria,2022-10-26,60-79,alterspezifisch,-1.24933203341227,1.20049974434977
0.11939311025388,Berlin,2022-10-26,60-79,alterspezifisch,-1.99818982098622,1.05885090827405
0.272513236947168,Brandenburg,2022-10-26,60-79,alterspezifisch,-0.981908614887294,1.25108373586593
0.898323304456932,Bremen,2022-10-26,60-79,alterspezifisch,2.17873190298269,1.84892895833526
0.251043027682777,Hamburg,2022-10-26,60-79,alterspezifisch,-1.09305718555642,1.23005962964976
0.400386032233308,Hesse,2022-10-26,60-79,alterspezifisch,-0.403856898797975,1.36042405940171
0.295011629260721,Mecklenburg Western Pomerania,2022-10-26,60-79,alterspezifisch,-0.871166530485335,1.27203095390977
0.443063998435565,Lower Saxony,2022-10-26,60-79,alterspezifisch,-0.228736109272468,1.39354871460402
0.391477591564495,Northrhine-Westphalia,2022-10-26,60-79,alterspezifisch,-0.441105461035111,1.3533783751958
0.458993071593534,Rhineland Palatinate,2022-10-26,60-79,alterspezifisch,-0.164396970051618,1.40571866774595
0.351,Saarland,2022-10-26,60-79,alterspezifisch,-0.614646493238224,1.32055253612349
0.329351247327156,Saxony,2022-10-26,60-79,alterspezifisch,-0.711120729149902,1.30230412707314
0.244221820855856,Saxony-Anhalt,2022-10-26,60-79,alterspezifisch,-1.12967100511614,1.22313400904331
0.462979497553018,Schleswig Holstein,2022-10-26,60-79,alterspezifisch,-0.148353502020534,1.40875334083199
0.562176796232405,Thuringia,2022-10-26,60-79,alterspezifisch,0.250001199942022,1.48410340170414
0.193766757685193,Baden-Württemberg,2022-10-26,>=80,alterspezifisch,-1.42571792739644,1.167135790609
0.189452379156926,Bavaria,2022-10-26,>=80,alterspezifisch,-1.45357239872847,1.16186702862353
0.0995324697606589,Berlin,2022-10-26,>=80,alterspezifisch,-2.20243018630242,1.02021819254782
0.233948394976907,Brandenburg,2022-10-26,>=80,alterspezifisch,-1.18614898020349,1.2124510201397
0.878092730891839,Bremen,2022-10-26,>=80,alterspezifisch,1.97449153766649,1.81029624260903
0.214620186040625,Hamburg,2022-10-26,>=80,alterspezifisch,-1.29729755087262,1.19142691392353
0.352493359780367,Hesse,2022-10-26,>=80,alterspezifisch,-0.608097264114175,1.32179134367548
0.254376202661208,Mecklenburg Western Pomerania,2022-10-26,>=80,alterspezifisch,-1.07540689580153,1.23339823818353
0.393415801354402,Lower Saxony,2022-10-26,>=80,alterspezifisch,-0.432976474588668,1.35491599887778
0.344039109806286,Northrhine-Westphalia,2022-10-26,>=80,alterspezifisch,-0.645345826351311,1.31474565946957
0.40887033037357,Rhineland Palatinate,2022-10-26,>=80,alterspezifisch,-0.368637335367817,1.36708595201972
0.306,Saarland,2022-10-26,>=80,alterspezifisch,-0.818886858554424,1.28191982039725
0.285904045422285,Saxony,2022-10-26,>=80,alterspezifisch,-0.915361094466102,1.26367141134691
0.208513114671249,Saxony-Anhalt,2022-10-26,>=80,alterspezifisch,-1.33391137043234,1.18450129331708
0.412753556652876,Schleswig Holstein,2022-10-26,>=80,alterspezifisch,-0.352593867336733,1.37012062510576
0.51143821270654,Thuringia,2022-10-26,>=80,alterspezifisch,0.0457608346258224,1.44547068597791
0.200290849421839,Baden-Württemberg,2022-11-02,0-14,alterspezifisch,-1.38447754252207,1.17493654078306
0.183192280018686,Bavaria,2022-11-02,0-14,alterspezifisch,-1.4948674065849,1.15405594633841
0.107681437458155,Berlin,2022-11-02,0-14,alterspezifisch,-2.114645986559,1.03682285357401
0.234310503300993,Brandenburg,2022-11-02,0-14,alterspezifisch,-1.18412955783319,1.2128330003141
0.83498102657739,Bremen,2022-11-02,0-14,alterspezifisch,1.62134854420114,1.74349812042522
0.215203471976166,Hamburg,2022-11-02,0-14,alterspezifisch,-1.29384052233893,1.19208082188336
0.356715967477415,Hesse,2022-11-02,0-14,alterspezifisch,-0.589646501102128,1.32528136427583
0.302693221367949,Mecklenburg Western Pomerania,2022-11-02,0-14,alterspezifisch,-0.834505633554248,1.27896547935098
0.397865444337031,Lower Saxony,2022-11-02,0-14,alterspezifisch,-0.414367066156053,1.35843602776481
0.371158207800999,Northrhine-Westphalia,2022-11-02,0-14,alterspezifisch,-0.527251294496519,1.33708361637101
0.411163767898302,Rhineland Palatinate,2022-11-02,0-14,alterspezifisch,-0.359156503849259,1.36887928150352
0.243836155504316,Saarland,2022-11-02,0-14,alterspezifisch,-1.13176157231587,1.22273857159779
0.305826310548385,Saxony,2022-11-02,0-14,alterspezifisch,-0.819704873966388,1.28176509017622
0.245950452388024,Saxony-Anhalt,2022-11-02,0-14,alterspezifisch,-1.12032797627297,1.22490127271208
0.428498591549296,Schleswig Holstein,2022-11-02,0-14,alterspezifisch,-0.287979496612867,1.38234263916326
0.524231256299645,Thuringia,2022-11-02,0-14,alterspezifisch,0.0970010121659761,1.45516292878998
0.197753825681969,Baden-Württemberg,2022-11-02,15-34,alterspezifisch,-1.4003925587745,1.17192616476015
0.180822867075467,Bavaria,2022-11-02,15-34,alterspezifisch,-1.51078242283733,1.15104557031549
0.106161745553504,Berlin,2022-11-02,15-34,alterspezifisch,-2.13056100281143,1.0338124775511
0.231467287113863,Brandenburg,2022-11-02,15-34,alterspezifisch,-1.20004457408562,1.20982262429119
0.832776426208895,Bremen,2022-11-02,15-34,alterspezifisch,1.60543352794871,1.74048774440231
0.212527754237288,Hamburg,2022-11-02,15-34,alterspezifisch,-1.30975553859136,1.18907044586045
0.353072339413541,Hesse,2022-11-02,15-34,alterspezifisch,-0.605561517354562,1.32227098825292
0.299344624074702,Mecklenburg Western Pomerania,2022-11-02,15-34,alterspezifisch,-0.850420649806682,1.27595510332807
0.394058974905808,Lower Saxony,2022-11-02,15-34,alterspezifisch,-0.430282082408486,1.3554256517419
0.367451325583936,Northrhine-Westphalia,2022-11-02,15-34,alterspezifisch,-0.543166310748954,1.3340732403481
0.407316134285119,Rhineland Palatinate,2022-11-02,15-34,alterspezifisch,-0.375071520101693,1.36586890548061
0.240913719481443,Saarland,2022-11-02,15-34,alterspezifisch,-1.14767658856831,1.21972819557487
0.302458086893376,Saxony,2022-11-02,15-34,alterspezifisch,-0.835619890218821,1.2787547141533
0.243010819714644,Saxony-Anhalt,2022-11-02,15-34,alterspezifisch,-1.1362429925254,1.22189089668917
0.424605714285714,Schleswig Holstein,2022-11-02,15-34,alterspezifisch,-0.3038945128653,1.37933226314035
0.520260399287656,Thuringia,2022-11-02,15-34,alterspezifisch,0.0810859959135424,1.45215255276707
0.240031128404669,Baden-Württemberg,2022-11-02,35-59,alterspezifisch,-1.15250885739678,1.21881415653233
0.220475297085707,Bavaria,2022-11-02,35-59,alterspezifisch,-1.26289872145961,1.19793356208767
0.132081655733997,Berlin,2022-11-02,35-59,alterspezifisch,-1.88267730143371,1.08070046932328
0.278450460727527,Brandenburg,2022-11-02,35-59,alterspezifisch,-0.952160872707906,1.25671061606336
0.864516113465823,Bremen,2022-11-02,35-59,alterspezifisch,1.85331722932643,1.78737573617448
0.256951906704154,Hamburg,2022-11-02,35-59,alterspezifisch,-1.06187183721364,1.23595843763262
0.411521817213374,Hesse,2022-11-02,35-59,alterspezifisch,-0.357677815976843,1.36915898002509
0.35376349466264,Mecklenburg Western Pomerania,2022-11-02,35-59,alterspezifisch,-0.602536948428964,1.32284309510024
0.454526407280536,Lower Saxony,2022-11-02,35-59,alterspezifisch,-0.182398381030768,1.40231364351407
0.426711091515439,Northrhine-Westphalia,2022-11-02,35-59,alterspezifisch,-0.295282609371235,1.38096123212027
0.46824584035091,Rhineland Palatinate,2022-11-02,35-59,alterspezifisch,-0.127187818723975,1.41275689725278
0.289093060980451,Saarland,2022-11-02,35-59,alterspezifisch,-0.899792887190589,1.26661618734705
0.357154446117981,Saxony,2022-11-02,35-59,alterspezifisch,-0.587736188841103,1.32564270592548
0.29144852815146,Saxony-Anhalt,2022-11-02,35-59,alterspezifisch,-0.888359291147682,1.26877888846135
0.486000956766131,Schleswig Holstein,2022-11-02,35-59,alterspezifisch,-0.0560108114875818,1.42622025491252
0.581508667224885,Thuringia,2022-11-02,35-59,alterspezifisch,0.328969697291261,1.49904054453924
0.162164868364264,Baden-Württemberg,2022-11-02,60-79,alterspezifisch,-1.64220781716167,1.12618603831123
0.147719853973603,Bavaria,2022-11-02,60-79,alterspezifisch,-1.7525976812245,1.10530544386657
0.085303544456285,Berlin,2022-11-02,60-79,alterspezifisch,-2.3723762611986,0.988072351102181
0.191257508059499,Brandenburg,2022-11-02,60-79,alterspezifisch,-1.44185983247279,1.16408249784227
0.796347132045821,Bremen,2022-11-02,60-79,alterspezifisch,1.36361826956154,1.69474761795339
0.174859512057538,Hamburg,2022-11-02,60-79,alterspezifisch,-1.55157079697853,1.14333031941153
0.299983428037114,Hesse,2022-11-02,60-79,alterspezifisch,-0.847376775741731,1.27653086180399
0.251197476172576,Mecklenburg Western Pomerania,2022-11-02,60-79,alterspezifisch,-1.09223590819385,1.23021497687914
0.3380273702998,Lower Saxony,2022-11-02,60-79,alterspezifisch,-0.672097340795656,1.30968552529298
0.313247238252663,Northrhine-Westphalia,2022-11-02,60-79,alterspezifisch,-0.784981569136123,1.28833311389918
0.350489835767658,Rhineland Palatinate,2022-11-02,60-79,alterspezifisch,-0.616886778488863,1.32012877903169
0.199488892979004,Saarland,2022-11-02,60-79,alterspezifisch,-1.38949184695548,1.17398806912595
0.253991697768299,Saxony,2022-11-02,60-79,alterspezifisch,-1.07743514860599,1.23301458770438
0.201321034220676,Saxony-Anhalt,2022-11-02,60-79,alterspezifisch,-1.37805825091257,1.17615077024025
0.366860346456693,Schleswig Holstein,2022-11-02,60-79,alterspezifisch,-0.54570977125247,1.33359213669143
0.459903966966524,Thuringia,2022-11-02,60-79,alterspezifisch,-0.160729262473627,1.40641242631815
0.146430779068528,Baden-Württemberg,2022-11-02,>=80,alterspezifisch,-1.76287382241552,1.10336167902469
0.133164538267343,Bavaria,2022-11-02,>=80,alterspezifisch,-1.87326368647834,1.08248108458003
0.0763473847033155,Berlin,2022-11-02,>=80,alterspezifisch,-2.49304226645245,0.965247991815638
0.173284504463264,Brandenburg,2022-11-02,>=80,alterspezifisch,-1.56252583772664,1.14125813855572
0.776077480505883,Bremen,2022-11-02,>=80,alterspezifisch,1.24295226430769,1.67192325866685
0.158126182847949,Hamburg,2022-11-02,>=80,alterspezifisch,-1.67223680223237,1.12050596012498
0.275270789312823,Hesse,2022-11-02,>=80,alterspezifisch,-0.968042780995574,1.25370650251745
0.229187993598359,Mecklenburg Western Pomerania,2022-11-02,>=80,alterspezifisch,-1.21290191344769,1.2073906175926
0.311575633624023,Lower Saxony,2022-11-02,>=80,alterspezifisch,-0.792763346049499,1.28686116600644
0.287891303192646,Northrhine-Westphalia,2022-11-02,>=80,alterspezifisch,-0.905647574389966,1.26550875461263
0.323539514204421,Rhineland Palatinate,2022-11-02,>=80,alterspezifisch,-0.737552783742706,1.29730441974515
0.180915400641401,Saarland,2022-11-02,>=80,alterspezifisch,-1.51015785220932,1.15116370983941
0.231813182896169,Saxony,2022-11-02,>=80,alterspezifisch,-1.19810115385983,1.21019022841784
0.182615873566072,Saxony-Anhalt,2022-11-02,>=80,alterspezifisch,-1.49872425616641,1.15332641095371
0.339308839462112,Schleswig Holstein,2022-11-02,>=80,alterspezifisch,-0.666375776506313,1.31076777740489
0.430111740833681,Thuringia,2022-11-02,>=80,alterspezifisch,-0.28139526772747,1.38358806703161
0.153096628235129,Baden-Württemberg,2022-11-09,0-14,alterspezifisch,-1.71051732608534,1.11326507709203
0.15087529234392,Bavaria,2022-11-09,0-14,alterspezifisch,-1.72775244615068,1.11000499922759
0.0982744728565654,Berlin,2022-11-09,0-14,alterspezifisch,-2.21654587279253,1.01754816548138
0.195041918993882,Brandenburg,2022-11-09,0-14,alterspezifisch,-1.4175756981178,1.16867591921488
0.831591334581439,Bremen,2022-11-09,0-14,alterspezifisch,1.59694757791411,1.73888259992048
0.210371911300684,Hamburg,2022-11-09,0-14,alterspezifisch,-1.32268509028511,1.18662477996929
0.288180948608199,Hesse,2022-11-09,0-14,alterspezifisch,-0.904235161188438,1.26577591706908
0.228898420336855,Mecklenburg Western Pomerania,2022-11-09,0-14,alterspezifisch,-1.21454178959206,1.20708042979592
0.346480181307825,Lower Saxony,2022-11-09,0-14,alterspezifisch,-0.634547239409521,1.31678824658951
0.31798188523399,Northrhine-Westphalia,2022-11-09,0-14,alterspezifisch,-0.763061802246564,1.29247930763379
0.350682427794259,Rhineland Palatinate,2022-11-09,0-14,alterspezifisch,-0.616040872655174,1.32028878481484
0.233243571241144,Saarland,2022-11-09,0-14,alterspezifisch,-1.190085909705,1.21170633738303
0.254889669591235,Saxony,2022-11-09,0-14,alterspezifisch,-1.07270151866222,1.23390996888767
0.151986132436476,Saxony-Anhalt,2022-11-09,0-14,alterspezifisch,-1.71910770620341,1.11164017932724
0.395538681177919,Schleswig Holstein,2022-11-09,0-14,alterspezifisch,-0.424089093636543,1.35659707529646
0.476461249133921,Thuringia,2022-11-09,0-14,alterspezifisch,-0.0942246544087767,1.41899198479023
0.147953410981697,Baden-Württemberg,2022-11-09,15-34,alterspezifisch,-1.75074377373775,1.10565611637349
0.145793853322978,Bavaria,2022-11-09,15-34,alterspezifisch,-1.76797889380309,1.10239603850905
0.0947668971670756,Berlin,2022-11-09,15-34,alterspezifisch,-2.25677232044494,1.00993920476284
0.188803711476859,Brandenburg,2022-11-09,15-34,alterspezifisch,-1.45780214577021,1.16106695849634
0.825882352941177,Bremen,2022-11-09,15-34,alterspezifisch,1.5567211302617,1.73127363920194
0.20376750854748,Hamburg,2022-11-09,15-34,alterspezifisch,-1.36291153793753,1.17901581925074
0.28,Hesse,2022-11-09,15-34,alterspezifisch,-0.944461608840851,1.25816695635053
0.221875825627477,Mecklenburg Western Pomerania,2022-11-09,15-34,alterspezifisch,-1.25476823724447,1.19947146907737
0.337428757885578,Lower Saxony,2022-11-09,15-34,alterspezifisch,-0.674773687061934,1.30917928587096
0.30932257008836,Northrhine-Westphalia,2022-11-09,15-34,alterspezifisch,-0.803288249898977,1.28487034691525
0.341578604044358,Rhineland Palatinate,2022-11-09,15-34,alterspezifisch,-0.656267320307587,1.3126798240963
0.22612676056338,Saarland,2022-11-09,15-34,alterspezifisch,-1.23031235735741,1.20409737666449
0.247325428194993,Saxony,2022-11-09,15-34,alterspezifisch,-1.11292796631464,1.22630100816912
0.146873751941425,Saxony-Anhalt,2022-11-09,15-34,alterspezifisch,-1.75933415385583,1.1040312186087
0.385962558164701,Schleswig Holstein,2022-11-09,15-34,alterspezifisch,-0.464315541288956,1.34898811457791
0.466437768240343,Thuringia,2022-11-09,15-34,alterspezifisch,-0.13445110206119,1.41138302407169
0.176162374211155,Baden-Württemberg,2022-11-09,35-59,alterspezifisch,-1.54256730394257,1.14503335880074
